SITE,DATE,SPECIES,fishTotalLength,fishWeight,before_after
CUPE,2017-02-15,Poecilia_reticulata,17,0,before
CUPE,2017-02-15,Poecilia_reticulata,21,0,before
CUPE,2017-02-15,Poecilia_reticulata,17,0,before
CUPE,2017-02-15,Poecilia_reticulata,14,0,before
CUPE,2017-02-15,Poecilia_reticulata,11,0,before
CUPE,2017-02-15,Poecilia_reticulata,25,1,before
CUPE,2017-02-15,Poecilia_reticulata,18,0,before
CUPE,2017-02-15,Poecilia_reticulata,30,1,before
CUPE,2017-02-15,Poecilia_reticulata,38,1,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,14,0,before
CUPE,2018-11-26,Poecilia_reticulata,25,0,after
CUPE,2018-11-26,Poecilia_reticulata,17,0,after
CUPE,2018-11-26,Poecilia_reticulata,21,0,after
CUPE,2018-11-26,Poecilia_reticulata,22,1,after
CUPE,2018-11-26,Poecilia_reticulata,16,1,after
CUPE,2018-11-26,Poecilia_reticulata,28,1,after
CUPE,2018-11-26,Poecilia_reticulata,29,1,after
CUPE,2018-11-26,Poecilia_reticulata,36,1,after
CUPE,2018-11-26,Poecilia_reticulata,22,1,after
CUPE,2018-11-27,Poecilia_reticulata,32,1,after
CUPE,2018-11-27,Poecilia_reticulata,20,0,after
CUPE,2018-11-27,Poecilia_reticulata,20,0,after
CUPE,2018-11-27,Poecilia_reticulata,31,1,after
CUPE,2018-11-28,Poecilia_reticulata,21,1,after
CUPE,2018-11-28,Poecilia_reticulata,18,1,after
CUPE,2018-11-28,Poecilia_reticulata,19,1,after
CUPE,2018-11-28,Poecilia_reticulata,31,1,after
CUPE,2018-11-28,Poecilia_reticulata,20,1,after
CUPE,2018-11-28,Poecilia_reticulata,32,1,after
CUPE,2018-11-28,Poecilia_reticulata,18,1,after
CUPE,2019-02-04,Poecilia_reticulata,20,1,after
CUPE,2019-02-04,Poecilia_reticulata,24,1,after
CUPE,2019-02-04,Poecilia_reticulata,37,1,after
CUPE,2019-02-04,Poecilia_reticulata,22,1,after
CUPE,2019-02-04,Poecilia_reticulata,36,1,after
CUPE,2019-02-04,Poecilia_reticulata,34,1,after
CUPE,2019-02-04,Poecilia_reticulata,22,1,after
CUPE,2019-02-04,Poecilia_reticulata,23,1,after
CUPE,2019-02-04,Poecilia_reticulata,17,1,after
CUPE,2019-02-04,Poecilia_reticulata,22,1,after
CUPE,2019-02-04,Poecilia_reticulata,17,1,after
CUPE,2019-02-04,Poecilia_reticulata,27,1,after
CUPE,2019-02-04,Poecilia_reticulata,17,1,after
CUPE,2019-02-04,Poecilia_reticulata,24,1,after
CUPE,2019-02-04,Poecilia_reticulata,24,1,after
CUPE,2019-02-04,Poecilia_reticulata,17,1,after
CUPE,2019-02-04,Poecilia_reticulata,40,1,after
CUPE,2019-02-04,Poecilia_reticulata,31,1,after
CUPE,2019-02-05,Poecilia_reticulata,36,1,after
CUPE,2019-02-05,Poecilia_reticulata,25,1,after
CUPE,2019-02-05,Poecilia_reticulata,20,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,24,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,40,1,after
CUPE,2019-02-05,Poecilia_reticulata,13,1,after
CUPE,2019-02-05,Poecilia_reticulata,37,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,14,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,19,1,after
CUPE,2019-02-05,Poecilia_reticulata,19,1,after
CUPE,2019-02-05,Poecilia_reticulata,24,1,after
CUPE,2019-02-05,Poecilia_reticulata,15,1,after
CUPE,2019-02-05,Poecilia_reticulata,25,1,after
CUPE,2019-02-05,Poecilia_reticulata,21,1,after
CUPE,2019-02-05,Poecilia_reticulata,42,1,after
CUPE,2019-02-05,Poecilia_reticulata,23,1,after
CUPE,2019-02-05,Poecilia_reticulata,34,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,20,1,after
CUPE,2019-02-05,Poecilia_reticulata,26,1,after
CUPE,2019-02-05,Poecilia_reticulata,20,1,after
CUPE,2019-02-05,Poecilia_reticulata,14,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,21,1,after
CUPE,2019-02-05,Poecilia_reticulata,34,1,after
CUPE,2019-02-05,Poecilia_reticulata,27,1,after
CUPE,2019-02-05,Poecilia_reticulata,25,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,36,1,after
CUPE,2019-02-05,Poecilia_reticulata,23,1,after
CUPE,2019-02-05,Poecilia_reticulata,25,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,28,1,after
CUPE,2019-02-05,Poecilia_reticulata,34,1,after
CUPE,2019-02-05,Poecilia_reticulata,20,1,after
CUPE,2019-02-05,Poecilia_reticulata,20,1,after
CUPE,2019-02-05,Poecilia_reticulata,27,1,after
CUPE,2019-02-05,Poecilia_reticulata,25,1,after
CUPE,2019-02-05,Poecilia_reticulata,24,1,after
CUPE,2019-02-05,Poecilia_reticulata,42,1,after
CUPE,2019-02-05,Poecilia_reticulata,34,1,after
CUPE,2019-02-05,Poecilia_reticulata,18,1,after
CUPE,2019-02-05,Poecilia_reticulata,23,1,after
CUPE,2019-02-05,Poecilia_reticulata,25,1,after
CUPE,2019-02-05,Poecilia_reticulata,22,1,after
CUPE,2019-02-05,Poecilia_reticulata,20,1,after
CUPE,2019-12-02,Poecilia_reticulata,44,1,after
CUPE,2019-12-02,Poecilia_reticulata,23,0,after
CUPE,2019-12-02,Poecilia_reticulata,15,0,after
CUPE,2019-12-02,Poecilia_reticulata,30,0,after
CUPE,2019-12-02,Poecilia_reticulata,20,0,after
CUPE,2019-12-02,Poecilia_reticulata,23,0,after
CUPE,2019-12-02,Poecilia_reticulata,22,0,after
CUPE,2019-12-02,Poecilia_reticulata,29,0,after
CUPE,2019-12-02,Poecilia_reticulata,35,0,after
CUPE,2019-12-02,Poecilia_reticulata,29,0,after
CUPE,2019-12-02,Poecilia_reticulata,27,0,after
CUPE,2019-12-02,Poecilia_reticulata,26,0,after
CUPE,2019-12-02,Poecilia_reticulata,13,0,after
CUPE,2019-12-02,Poecilia_reticulata,35,0,after
CUPE,2019-12-02,Poecilia_reticulata,25,0,after
CUPE,2019-12-02,Poecilia_reticulata,26,0,after
CUPE,2019-12-02,Poecilia_reticulata,19,0,after
CUPE,2019-12-02,Poecilia_reticulata,15,0,after
CUPE,2019-12-02,Poecilia_reticulata,26,0,after
CUPE,2019-12-02,Poecilia_reticulata,21,0,after
CUPE,2019-12-02,Poecilia_reticulata,35,0,after
CUPE,2019-12-03,Poecilia_reticulata,37,0,after
CUPE,2019-12-03,Poecilia_reticulata,39,1,after
CUPE,2019-12-03,Poecilia_reticulata,28,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,31,0,after
CUPE,2019-12-03,Poecilia_reticulata,35,1,after
CUPE,2019-12-03,Poecilia_reticulata,27,0,after
CUPE,2019-12-03,Poecilia_reticulata,31,0,after
CUPE,2019-12-03,Poecilia_reticulata,31,0,after
CUPE,2019-12-03,Poecilia_reticulata,21,0,after
CUPE,2019-12-03,Poecilia_reticulata,28,0,after
CUPE,2019-12-03,Poecilia_reticulata,21,0,after
CUPE,2019-12-03,Poecilia_reticulata,32,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,33,0,after
CUPE,2019-12-03,Poecilia_reticulata,22,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,32,1,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,22,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,34,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,20,0,after
CUPE,2019-12-03,Poecilia_reticulata,29,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,28,0,after
CUPE,2019-12-03,Poecilia_reticulata,22,0,after
CUPE,2019-12-03,Poecilia_reticulata,18,0,after
CUPE,2019-12-03,Poecilia_reticulata,19,0,after
CUPE,2019-12-03,Poecilia_reticulata,30,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,21,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,26,0,after
CUPE,2019-12-03,Poecilia_reticulata,33,0,after
CUPE,2019-12-03,Poecilia_reticulata,21,0,after
CUPE,2019-12-03,Poecilia_reticulata,22,0,after
CUPE,2019-12-03,Poecilia_reticulata,21,0,after
CUPE,2019-12-03,Poecilia_reticulata,20,0,after
CUPE,2019-12-03,Poecilia_reticulata,22,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,28,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,25,0,after
CUPE,2019-12-03,Poecilia_reticulata,25,0,after
CUPE,2019-12-03,Poecilia_reticulata,24,0,after
CUPE,2019-12-03,Poecilia_reticulata,31,0,after
CUPE,2019-12-03,Poecilia_reticulata,23,0,after
CUPE,2019-12-03,Poecilia_reticulata,22,0,after
CUPE,2019-12-03,Poecilia_reticulata,27,0,after
CUPE,2019-12-03,Poecilia_reticulata,21,0,after
CUPE,2019-12-03,Poecilia_reticulata,26,0,after
CUPE,2019-12-03,Poecilia_reticulata,33,0,after
CUPE,2019-12-03,Poecilia_reticulata,18,0,after
CUPE,2019-12-03,Poecilia_reticulata,18,0,after
CUPE,2019-12-03,Poecilia_reticulata,35,0,after
CUPE,2019-12-03,Poecilia_reticulata,33,0,after
CUPE,2019-12-04,Poecilia_reticulata,32,0,after
CUPE,2019-12-04,Poecilia_reticulata,17,0,after
CUPE,2017-02-13,Agonostomus_monticola,108,15,before
CUPE,2017-02-13,Agonostomus_monticola,186,54,before
CUPE,2017-02-13,Agonostomus_monticola,157,54,before
CUPE,2017-02-13,Agonostomus_monticola,147,31,before
CUPE,2017-02-13,Agonostomus_monticola,120,69,before
CUPE,2017-02-13,Agonostomus_monticola,215,140,before
CUPE,2017-02-13,Agonostomus_monticola,186,54,before
CUPE,2017-02-13,Agonostomus_monticola,157,54,before
CUPE,2017-02-13,Agonostomus_monticola,147,31,before
CUPE,2017-02-13,Agonostomus_monticola,215,140,before
CUPE,2017-02-13,Agonostomus_monticola,108,15,before
CUPE,2017-02-13,Agonostomus_monticola,120,69,before
CUPE,2017-02-14,Agonostomus_monticola,158,73,before
CUPE,2017-02-14,Agonostomus_monticola,149,29,before
CUPE,2017-02-14,Agonostomus_monticola,157,57,before
CUPE,2017-02-14,Agonostomus_monticola,145,32,before
CUPE,2017-02-14,Agonostomus_monticola,205,112,before
CUPE,2017-02-14,Agonostomus_monticola,220,107,before
CUPE,2017-02-14,Agonostomus_monticola,158,73,before
CUPE,2017-02-14,Agonostomus_monticola,157,57,before
CUPE,2017-02-14,Agonostomus_monticola,145,32,before
CUPE,2017-02-14,Agonostomus_monticola,149,29,before
CUPE,2017-02-14,Agonostomus_monticola,205,112,before
CUPE,2017-02-14,Agonostomus_monticola,220,107,before
CUPE,2017-02-15,Agonostomus_monticola,165,48,before
CUPE,2017-02-15,Agonostomus_monticola,190,84,before
CUPE,2017-02-15,Agonostomus_monticola,180,87,before
CUPE,2017-02-15,Agonostomus_monticola,180,81,before
CUPE,2017-02-15,Agonostomus_monticola,165,48,before
CUPE,2017-02-15,Agonostomus_monticola,180,81,before
CUPE,2017-02-15,Agonostomus_monticola,180,87,before
CUPE,2017-02-15,Agonostomus_monticola,190,84,before
CUPE,2017-02-16,Agonostomus_monticola,171,57,before
CUPE,2017-02-16,Agonostomus_monticola,160,47,before
CUPE,2017-02-16,Agonostomus_monticola,185,85,before
CUPE,2017-02-16,Agonostomus_monticola,152,49,before
CUPE,2017-02-16,Agonostomus_monticola,225,140,before
CUPE,2017-02-16,Agonostomus_monticola,171,57,before
CUPE,2017-02-16,Agonostomus_monticola,185,85,before
CUPE,2017-02-16,Agonostomus_monticola,160,47,before
CUPE,2017-02-16,Agonostomus_monticola,152,49,before
CUPE,2017-02-16,Agonostomus_monticola,225,140,before
CUPE,2017-02-17,Agonostomus_monticola,184,68,before
CUPE,2017-02-17,Agonostomus_monticola,208,98,before
CUPE,2017-02-17,Agonostomus_monticola,190,78,before
CUPE,2017-02-17,Agonostomus_monticola,155,27,before
CUPE,2017-02-17,Agonostomus_monticola,165,55,before
CUPE,2017-02-17,Agonostomus_monticola,165,58,before
CUPE,2017-02-17,Agonostomus_monticola,165,55,before
CUPE,2017-02-17,Agonostomus_monticola,155,27,before
CUPE,2017-02-17,Agonostomus_monticola,190,78,before
CUPE,2017-02-17,Agonostomus_monticola,184,68,before
CUPE,2017-02-17,Agonostomus_monticola,165,58,before
CUPE,2017-02-17,Agonostomus_monticola,208,98,before
CUPE,2017-12-11,Agonostomus_monticola,140,88,after
CUPE,2017-12-11,Agonostomus_monticola,125,21,after
CUPE,2017-12-11,Agonostomus_monticola,172,57,after
CUPE,2017-12-11,Agonostomus_monticola,147,36,after
CUPE,2017-12-11,Agonostomus_monticola,210,96,after
CUPE,2017-12-11,Agonostomus_monticola,147,31,after
CUPE,2017-12-12,Agonostomus_monticola,97,7,after
CUPE,2017-12-12,Agonostomus_monticola,149,4,after
CUPE,2017-12-12,Agonostomus_monticola,140,28,after
CUPE,2017-12-12,Agonostomus_monticola,127,24,after
CUPE,2017-12-12,Agonostomus_monticola,132,26,after
CUPE,2017-12-12,Agonostomus_monticola,121,19,after
CUPE,2017-12-12,Agonostomus_monticola,137,27,after
CUPE,2017-12-12,Agonostomus_monticola,141,31,after
CUPE,2017-12-12,Agonostomus_monticola,205,100,after
CUPE,2017-12-13,Agonostomus_monticola,220,101,after
CUPE,2017-12-13,Agonostomus_monticola,133,26,after
CUPE,2017-12-13,Agonostomus_monticola,197,81,after
CUPE,2017-12-13,Agonostomus_monticola,155,41,after
CUPE,2017-12-13,Agonostomus_monticola,210,106,after
CUPE,2017-12-13,Agonostomus_monticola,156,42,after
CUPE,2017-12-14,Agonostomus_monticola,155,37,after
CUPE,2017-12-14,Agonostomus_monticola,135,26,after
CUPE,2018-02-12,Agonostomus_monticola,140,28,after
CUPE,2018-02-12,Agonostomus_monticola,210,120,after
CUPE,2018-02-12,Agonostomus_monticola,173,56,after
CUPE,2018-02-12,Agonostomus_monticola,180,63,after
CUPE,2018-02-12,Agonostomus_monticola,142,32,after
CUPE,2018-02-12,Agonostomus_monticola,95,9,after
CUPE,2018-02-13,Agonostomus_monticola,149,34,after
CUPE,2018-02-13,Agonostomus_monticola,245,153,after
CUPE,2018-02-13,Agonostomus_monticola,155,42,after
CUPE,2018-02-14,Agonostomus_monticola,127,19,after
CUPE,2018-02-14,Agonostomus_monticola,116,16,after
CUPE,2018-02-14,Agonostomus_monticola,138,26,after
CUPE,2018-02-14,Agonostomus_monticola,140,30,after
CUPE,2018-02-14,Agonostomus_monticola,212,97,after
CUPE,2018-02-14,Agonostomus_monticola,211,108,after
CUPE,2018-02-14,Agonostomus_monticola,151,37,after
CUPE,2018-02-15,Agonostomus_monticola,153,42,after
CUPE,2018-02-15,Agonostomus_monticola,210,107,after
CUPE,2018-02-15,Agonostomus_monticola,196,85,after
CUPE,2018-02-15,Agonostomus_monticola,90,8,after
CUPE,2018-02-15,Agonostomus_monticola,159,44,after
CUPE,2018-11-26,Agonostomus_monticola,181,64,after
CUPE,2018-11-26,Agonostomus_monticola,201,87,after
CUPE,2018-11-26,Agonostomus_monticola,214,110,after
CUPE,2018-11-26,Agonostomus_monticola,113,21,after
CUPE,2018-11-26,Agonostomus_monticola,181,60,after
CUPE,2018-11-26,Agonostomus_monticola,149,34,after
CUPE,2018-11-27,Agonostomus_monticola,210,105,after
CUPE,2018-11-27,Agonostomus_monticola,145,30,after
CUPE,2018-11-27,Agonostomus_monticola,130,24,after
CUPE,2018-11-27,Agonostomus_monticola,143,32,after
CUPE,2018-11-28,Agonostomus_monticola,152,38,after
CUPE,2018-11-28,Agonostomus_monticola,160,43,after
CUPE,2018-11-28,Agonostomus_monticola,186,70,after
CUPE,2018-11-28,Agonostomus_monticola,131,26,after
CUPE,2018-11-28,Agonostomus_monticola,122,21,after
CUPE,2018-11-28,Agonostomus_monticola,238,118,after
CUPE,2018-11-28,Agonostomus_monticola,192,93,after
CUPE,2018-11-28,Agonostomus_monticola,149,36,after
CUPE,2018-11-29,Agonostomus_monticola,152,42,after
CUPE,2018-11-29,Agonostomus_monticola,144,30,after
CUPE,2018-11-29,Agonostomus_monticola,155,41,after
CUPE,2018-11-29,Agonostomus_monticola,242,154,after
CUPE,2018-11-29,Agonostomus_monticola,125,20,after
CUPE,2018-11-29,Agonostomus_monticola,129,25,after
CUPE,2018-11-29,Agonostomus_monticola,181,67,after
CUPE,2018-11-29,Agonostomus_monticola,161,43,after
CUPE,2019-02-04,Agonostomus_monticola,142,29,after
CUPE,2019-02-04,Agonostomus_monticola,245,138,after
CUPE,2019-02-04,Agonostomus_monticola,132,25,after
CUPE,2019-02-04,Agonostomus_monticola,209,90,after
CUPE,2019-02-04,Agonostomus_monticola,135,23,after
CUPE,2019-02-04,Agonostomus_monticola,162,47,after
CUPE,2019-02-04,Agonostomus_monticola,143,30,after
CUPE,2019-02-04,Agonostomus_monticola,140,31,after
CUPE,2019-02-05,Agonostomus_monticola,128,21,after
CUPE,2019-02-05,Agonostomus_monticola,132,24,after
CUPE,2019-02-05,Agonostomus_monticola,143,30,after
CUPE,2019-02-05,Agonostomus_monticola,225,107,after
CUPE,2019-02-05,Agonostomus_monticola,147,32,after
CUPE,2019-02-05,Agonostomus_monticola,124,20,after
CUPE,2019-02-05,Agonostomus_monticola,160,43,after
CUPE,2019-02-06,Agonostomus_monticola,147,30,after
CUPE,2019-02-06,Agonostomus_monticola,155,42,after
CUPE,2019-02-06,Agonostomus_monticola,134,25,after
CUPE,2019-02-06,Agonostomus_monticola,161,43,after
CUPE,2019-02-07,Agonostomus_monticola,123,20,after
CUPE,2019-02-07,Agonostomus_monticola,160,43,after
CUPE,2019-02-07,Agonostomus_monticola,136,26,after
CUPE,2019-02-07,Agonostomus_monticola,184,60,after
CUPE,2019-02-07,Agonostomus_monticola,119,20,after
CUPE,2019-02-07,Agonostomus_monticola,140,30,after
CUPE,2019-02-07,Agonostomus_monticola,192,68,after
CUPE,2019-02-07,Agonostomus_monticola,190,69,after
CUPE,2019-12-02,Agonostomus_monticola,123,20,after
CUPE,2019-12-02,Agonostomus_monticola,195,79,after
CUPE,2019-12-03,Agonostomus_monticola,157,45,after
CUPE,2019-12-03,Agonostomus_monticola,135,23,after
CUPE,2019-12-03,Agonostomus_monticola,165,54,after
CUPE,2019-12-04,Agonostomus_monticola,220,102,after
CUPE,2019-12-04,Agonostomus_monticola,196,92,after
CUPE,2019-12-04,Agonostomus_monticola,184,65,after
CUPE,2019-12-04,Agonostomus_monticola,182,76,after
CUPE,2019-12-04,Agonostomus_monticola,151,40,after
CUPE,2019-12-05,Agonostomus_monticola,196,85,after
CUPE,2019-12-05,Agonostomus_monticola,128,113,after
CUPE,2019-12-05,Agonostomus_monticola,138,31,after
CUPE,2019-12-05,Agonostomus_monticola,157,58,after
CUPE,2019-12-05,Agonostomus_monticola,12,15,after
CUPE,2019-12-05,Agonostomus_monticola,119,77,after
CUPE,2019-12-05,Agonostomus_monticola,251,179,after
